complex
38101 -3093.3956
32781 -3084.9879
3901 -3053.5162
25941 -3090.9807
32021 -3096.6685
20621 -3077.6419
34301 -3087.4872
38861 -3082.7900
9221 -3086.5499
5421 -3090.4437
33541 -3098.1593
16821 -3064.2408
4661 -3085.5274
25181 -3097.9970
19101 -3089.5128
8461 -3100.5887
7701 -3081.7504
19861 -3105.6586
13781 -3087.5437
6181 -3069.5600
13021 -3109.8558
21381 -3086.6829
12261 -3094.3527
31261 -3071.7127
22141 -3107.5804
36581 -3088.3680
26701 -3092.8680
28981 -3076.7907
28221 -3085.3315
6941 -3082.4721
2381 -3094.0810
14541 -3079.9007
15301 -3084.9329
29741 -3101.5012
35821 -3084.0788
24421 -3092.6637
18341 -3093.7566
11501 -3088.4456
22901 -3094.5735
10741 -3062.7390
3141 -3057.6152
9981 -3052.5691
16061 -3089.9655
17581 -3069.1691
30501 -3115.0065
35061 -3071.3178
39621 -3044.0073
27461 -3090.9558
37341 -3084.9446
23661 -3049.1773
